month,number_of_guests,length_of_stay,occupancy
12,2.0,2,1
12,2.0,1,1
12,1.0,2,1
12,2.0,2,1
12,2.0,3,1
11,2.0,5,1
12,2.0,2,1
12,3.0,2,1
12,1.0,2,1
12,2.0,2,1
12,2.0,2,1
12,2.0,2,1
12,1.0,2,1
12,2.0,3,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,2,1
12,2.0,4,1
12,2.0,3,1
12,2.0,3,1
12,2.0,4,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,4,1
12,2.0,3,1
12,2.0,2,1
12,2.0,4,1
12,1.0,4,1
12,2.0,1,1
12,2.0,4,1
12,2.0,3,1
12,3.0,3,1
12,2.0,4,1
12,2.0,4,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,2.0,4,1
12,3.0,2,1
11,2.0,5,1
11,2.0,5,1
12,2.0,3,1
11,1.0,6,1
12,2.0,5,1
12,2.0,1,1
12,2.0,1,1
12,2.0,5,1
11,2.0,6,1
12,1.0,1,1
12,3.0,3,1
12,2.0,1,1
12,2.0,4,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,1.0,1,1
12,1.0,1,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,3.0,2,1
12,3.0,2,1
12,2.0,3,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,2.0,3,1
12,2.0,1,1
12,1.0,1,1
11,2.0,7,1
12,2.0,2,1
12,1.0,1,1
12,3.0,3,1
12,4.0,3,1
12,2.0,4,1
12,2.0,4,1
12,2.0,2,1
12,2.0,3,1
12,2.0,4,1
12,2.0,4,1
12,4.0,3,1
12,2.0,2,1
11,2.0,6,1
12,2.0,4,1
12,2.0,5,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,3.0,5,1
12,2.0,3,1
12,3.0,4,1
12,2.0,3,1
12,1.0,1,1
12,4.0,5,1
12,2.0,3,1
12,3.0,3,1
12,2.0,2,1
12,2.0,1,1
12,2.0,3,1
12,2.0,4,1
11,2.0,6,1
11,2.0,6,1
12,2.0,2,1
12,2.0,3,1
12,1.0,3,1
12,3.0,1,1
12,2.0,2,1
12,2.0,3,1
12,2.0,1,1
12,1.0,1,1
12,3.0,1,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,2.0,4,1
12,1.0,2,1
12,1.0,2,1
12,2.0,4,1
12,4.0,4,1
12,2.0,2,1
12,2.0,2,1
12,2.0,3,1
12,2.0,4,1
12,2.0,4,1
12,2.0,2,1
12,2.0,2,1
12,2.0,3,1
12,2.0,2,1
12,2.0,5,1
12,2.0,4,1
12,1.0,4,1
12,2.0,4,1
12,2.0,4,1
12,4.0,1,1
12,2.0,4,1
12,3.0,1,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,3.0,1,1
12,2.0,4,1
12,2.0,3,1
12,2.0,1,1
12,1.0,1,1
1,1.0,2,1
12,2.0,1,1
12,2.0,4,1
12,2.0,3,1
12,2.0,3,1
12,1.0,2,1
12,1.0,2,1
12,1.0,2,1
12,2.0,4,1
12,2.0,4,1
12,4.0,5,1
12,2.0,3,1
12,3.0,4,1
12,2.0,4,1
12,2.0,4,1
12,4.0,5,1
12,1.0,2,1
12,2.0,3,1
12,2.0,4,1
12,1.0,3,1
12,2.0,1,1
12,2.0,1,1
12,1.0,2,1
12,1.0,1,1
12,2.0,1,1
12,1.0,1,1
12,2.0,1,1
12,2.0,5,1
12,2.0,5,1
12,2.0,3,1
12,4.0,3,1
12,2.0,5,1
12,3.0,3,1
12,2.0,4,1
12,2.0,4,1
12,2.0,5,1
12,2.0,1,1
12,1.0,3,1
12,1.0,3,1
12,3.0,4,1
11,2.0,12,1
12,3.0,4,1
12,1.0,2,1
12,3.0,1,1
12,1.0,1,1
12,2.0,5,1
11,2.0,14,1
12,2.0,3,1
12,2.0,3,1
12,3.0,4,1
12,2.0,1,1
12,2.0,7,1
12,2.0,4,1
12,2.0,8,1
12,1.0,2,1
12,2.0,5,1
12,2.0,2,1
12,2.0,4,1
12,2.0,5,1
12,2.0,5,1
12,3.0,1,1
12,2.0,4,1
12,1.0,4,1
12,2.0,5,1
12,2.0,4,1
12,2.0,5,1
12,2.0,4,1
12,2.0,4,1
12,2.0,1,1
12,2.0,4,1
12,3.0,2,1
12,2.0,3,1
12,2.0,6,1
12,1.0,5,1
12,3.0,3,1
12,2.0,1,1
12,2.0,5,1
12,2.0,1,1
12,2.0,3,1
12,2.0,5,1
12,2.0,3,1
12,1.0,3,1
12,3.0,4,1
12,2.0,4,1
12,3.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,5,1
12,1.0,1,1
12,2.0,1,1
12,2.0,1,1
12,1.0,1,1
12,2.0,2,1
12,2.0,1,1
12,3.0,2,1
12,3.0,3,1
12,2.0,2,1
12,2.0,4,1
12,2.0,7,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,3.0,4,1
12,3.0,2,1
12,2.0,4,1
12,1.0,1,1
12,2.0,3,1
12,3.0,2,1
12,3.0,5,1
12,2.0,2,1
12,2.0,2,1
12,4.0,2,1
12,1.0,1,1
12,2.0,2,1
12,2.0,4,1
12,1.0,1,1
12,2.0,3,1
12,3.0,5,1
12,2.0,4,1
12,3.0,4,1
12,2.0,4,1
12,1.0,4,1
12,2.0,3,1
12,2.0,4,1
12,1.0,2,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,4,1
12,2.0,3,1
12,2.0,2,1
12,2.0,4,1
12,2.0,2,1
12,3.0,3,1
12,3.0,2,1
12,1.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,1,1
12,3.0,3,1
12,2.0,3,1
12,2.0,2,1
12,1.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,4,1
12,2.0,3,1
12,2.0,4,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,4.0,3,1
12,4.0,1,1
12,2.0,3,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,3.0,3,1
12,3.0,3,1
12,2.0,2,1
12,2.0,1,1
12,4.0,3,1
12,4.0,3,1
12,3.0,3,1
12,2.0,3,1
12,3.0,3,1
12,4.0,3,1
12,2.0,2,1
12,3.0,5,1
12,2.0,3,1
12,3.0,3,1
12,2.0,3,1
12,4.0,4,1
12,2.0,3,1
12,3.0,3,1
12,2.0,3,1
12,2.0,3,1
12,3.0,4,1
12,2.0,4,1
12,4.0,2,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,1,1
12,2.0,3,1
12,2.0,3,1
12,2.0,4,1
12,2.0,3,1
12,2.0,1,1
12,2.0,1,1
12,2.0,2,1
12,2.0,3,1
12,2.0,2,1
12,2.0,2,1
12,2.0,2,1
12,1.0,2,1
12,1.0,1,1
12,2.0,4,1
12,1.0,3,1
12,3.0,3,1
12,3.0,3,1
12,2.0,4,1
12,2.0,3,1
4,2.0,2,1
12,2.0,1,1
12,2.0,1,1
12,2.0,2,1
12,2.0,3,1
12,3.0,4,1
12,2.0,2,1
12,3.0,1,1
12,2.0,3,1
12,3.0,2,1
12,2.0,3,1
12,2.0,8,1
12,2.0,1,1
12,2.0,3,1
12,2.0,3,1
12,2.0,5,1
12,2.0,3,1
12,2.0,4,1
12,2.0,3,1
12,1.0,4,1
12,2.0,3,1
12,2.0,4,1
12,2.0,2,1
12,2.0,5,1
12,3.0,4,1
12,2.0,3,1
12,2.0,2,1
12,2.0,2,1
12,2.0,2,1
12,2.0,2,1
12,1.0,2,1
12,2.0,4,1
12,2.0,3,1
12,2.0,1,1
12,2.0,3,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,5,1
12,2.0,1,1
12,2.0,4,1
12,2.0,4,1
12,2.0,1,1
12,2.0,3,1
12,2.0,4,1
12,2.0,2,1
12,2.0,5,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,4,1
12,3.0,1,1
12,3.0,2,1
12,2.0,2,1
12,3.0,2,1
12,1.0,2,1
12,2.0,3,1
12,2.0,4,1
12,2.0,3,1
12,4.0,3,1
12,2.0,3,1
12,1.0,1,1
12,1.0,1,1
12,2.0,4,1
12,2.0,7,1
12,2.0,4,1
12,2.0,1,1
12,2.0,3,1
12,2.0,3,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,3,1
12,2.0,1,1
12,2.0,5,1
12,2.0,1,1
12,2.0,3,1
12,2.0,5,1
12,2.0,6,1
12,2.0,1,1
12,2.0,4,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,2,1
12,1.0,1,1
2,1.0,2,1
12,1.0,1,1
12,1.0,1,1
1,1.0,1,1
3,1.0,1,1
5,1.0,1,1
5,1.0,2,1
8,1.0,1,1
12,1.0,1,1
12,1.0,2,1
12,2.0,5,1
12,2.0,1,1
12,3.0,4,1
12,2.0,4,1
12,1.0,1,1
12,2.0,1,1
12,2.0,2,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,2.0,3,1
12,2.0,10,1
12,2.0,10,1
12,2.0,10,1
12,1.0,1,1
12,2.0,7,1
12,1.0,1,1
12,1.0,1,1
12,1.0,2,1
12,1.0,2,1
12,1.0,1,1
12,2.0,3,1
12,3.0,2,1
12,1.0,1,1
12,1.0,1,1
12,2.0,2,1
12,2.0,4,1
12,1.0,1,1
12,1.0,1,1
12,2.0,1,1
12,1.0,1,1
12,2.0,5,1
12,1.0,1,1
12,1.0,1,1
12,2.0,5,1
12,1.0,4,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,2,1
12,2.0,4,1
12,1.0,1,1
12,1.0,3,1
12,1.0,4,1
12,2.0,4,1
12,2.0,1,1
12,2.0,4,1
12,1.0,3,1
12,2.0,3,1
12,2.0,3,1
12,1.0,1,1
12,2.0,4,1
12,2.0,2,1
12,2.0,5,1
12,2.0,1,1
12,1.0,1,1
12,2.0,2,1
12,2.0,5,1
12,1.0,1,1
12,3.0,1,1
12,2.0,4,1
12,2.0,1,1
12,1.0,3,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,3,1
12,1.0,1,1
12,1.0,4,1
12,3.0,1,1
12,1.0,1,1
12,2.0,4,1
12,1.0,1,1
12,1.0,4,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,2.0,4,1
12,2.0,4,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,1.0,4,1
12,2.0,1,1
12,2.0,1,1
12,1.0,2,1
12,2.0,3,1
12,2.0,3,1
12,3.0,10,1
12,2.0,3,1
12,2.0,9,1
12,2.0,8,1
12,2.0,1,1
12,1.0,2,1
12,1.0,2,1
12,2.0,3,1
12,2.0,6,1
12,2.0,3,1
12,2.0,2,1
12,2.0,4,1
12,2.0,3,1
12,2.0,1,1
12,2.0,3,1
12,2.0,2,1
12,3.0,1,1
12,2.0,1,1
12,1.0,1,1
12,2.0,2,1
12,4.0,1,1
11,2.0,34,1
12,3.0,5,1
12,2.0,2,1
12,5.0,5,1
12,2.0,1,1
12,2.0,1,1
12,2.0,9,1
12,3.0,1,1
12,2.0,2,1
12,2.0,4,1
12,2.0,2,1
12,3.0,2,1
12,2.0,2,1
12,2.0,4,1
12,4.0,12,1
12,2.0,5,1
12,2.0,3,1
12,2.0,1,1
12,1.0,1,1
12,1.0,1,1
12,2.0,1,1
12,1.0,2,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,2,1
12,2.0,1,1
12,2.0,3,1
12,2.0,6,1
12,2.0,2,1
12,1.0,1,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,4.0,6,1
12,2.0,5,1
12,1.0,1,1
12,1.0,1,1
12,1.0,1,1
12,2.0,1,1
12,1.0,3,1
5,1.0,2,1
12,1.0,1,1
12,1.0,1,1
12,1.0,3,1
12,2.0,2,1
12,2.0,2,1
12,2.0,2,1
12,1.0,3,1
12,1.0,3,1
12,1.0,3,1
12,1.0,3,1
12,1.0,3,1
12,2.0,2,1
12,2.0,2,1
12,2.0,5,1
12,2.0,3,1
12,3.0,3,1
12,2.0,3,1
12,1.0,3,1
12,2.0,2,1
12,3.0,1,1
12,3.0,3,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,2,1
12,1.0,3,1
12,1.0,3,1
12,1.0,3,1
12,2.0,7,1
12,1.0,2,1
12,1.0,2,1
12,1.0,1,1
12,2.0,2,1
12,2.0,5,1
12,1.0,2,1
12,2.0,3,1
12,2.0,3,1
12,4.0,5,1
12,3.0,1,1
2,3.0,1,1
12,2.0,1,1
12,3.0,3,1
12,2.0,1,1
12,1.0,1,1
12,2.0,4,1
12,2.0,1,1
12,2.0,7,1
12,2.0,2,1
12,2.0,7,1
12,2.0,3,1
12,1.0,1,1
12,4.0,3,1
12,2.0,4,1
12,2.0,3,1
12,2.0,1,1
12,1.0,1,1
12,1.0,3,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,2.0,4,1
12,2.0,4,1
12,1.0,3,1
12,1.0,1,1
12,2.0,1,1
12,2.0,3,1
12,3.0,1,1
12,2.0,2,1
12,2.0,4,1
12,1.0,3,1
12,2.0,1,1
12,1.0,4,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,3.0,3,1
12,2.0,3,1
12,2.0,1,1
12,2.0,4,1
12,2.0,4,1
12,1.0,4,1
12,1.0,1,1
12,3.0,4,1
12,3.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,4,1
12,2.0,4,1
12,4.0,6,1
12,2.0,4,1
12,1.0,4,1
12,3.0,3,1
12,3.0,5,1
12,1.0,3,1
12,2.0,5,1
12,3.0,1,1
12,2.0,6,1
12,2.0,7,1
12,2.0,7,1
12,3.0,2,1
12,2.0,2,1
12,3.0,2,1
12,2.0,2,1
12,2.0,5,1
12,3.0,4,1
12,3.0,2,1
12,3.0,4,1
12,4.0,2,1
12,2.0,2,1
12,2.0,2,1
12,2.0,1,1
12,2.0,3,1
12,2.0,1,1
12,3.0,1,1
12,3.0,4,1
12,2.0,5,1
12,3.0,3,1
12,2.0,4,1
12,2.0,6,1
12,2.0,2,1
12,2.0,1,1
12,4.0,2,1
12,4.0,4,1
12,1.0,1,1
12,2.0,4,1
12,2.0,8,1
12,3.0,4,1
12,2.0,1,1
12,2.0,4,1
12,2.0,4,1
12,2.0,1,1
12,3.0,1,1
12,3.0,3,1
12,3.0,3,1
12,2.0,5,1
12,3.0,2,1
12,2.0,6,1
12,3.0,1,1
12,2.0,1,1
1,2.0,1,1
12,2.0,1,1
1,2.0,1,1
12,3.0,4,1
12,2.0,3,1
12,2.0,5,1
12,3.0,5,1
12,3.0,5,1
12,2.0,5,1
12,3.0,5,1
12,3.0,5,1
12,2.0,5,1
12,2.0,5,1
12,3.0,6,1
12,3.0,3,1
12,3.0,3,1
12,2.0,5,1
12,2.0,5,1
12,1.0,4,1
12,3.0,6,1
12,2.0,4,1
12,4.0,4,1
12,3.0,4,1
12,2.0,1,1
12,2.0,3,1
12,2.0,5,1
12,3.0,4,1
12,2.0,4,1
12,2.0,2,1
12,3.0,3,1
12,3.0,4,1
12,1.0,5,1
12,2.0,7,1
12,4.0,2,1
12,1.0,12,1
12,2.0,7,1
12,3.0,7,1
12,2.0,7,1
12,2.0,14,1
12,2.0,2,1
12,2.0,3,1
12,3.0,3,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,4.0,5,1
12,3.0,3,1
12,2.0,3,1
12,2.0,5,1
12,4.0,4,1
12,2.0,1,1
12,3.0,3,1
12,3.0,4,1
12,2.0,7,1
12,2.0,4,1
12,2.0,2,1
12,3.0,2,1
12,2.0,5,1
12,2.0,4,1
12,4.0,2,1
12,2.0,4,1
12,2.0,5,1
12,3.0,1,1
12,2.0,5,1
12,2.0,5,1
12,2.0,5,1
12,2.0,6,1
12,4.0,4,1
12,2.0,1,1
12,2.0,4,1
12,2.0,1,1
12,2.0,1,1
12,2.0,2,1
12,3.0,2,1
12,2.0,4,1
12,3.0,4,1
12,2.0,5,1
12,4.0,1,1
12,3.0,4,1
12,1.0,4,1
12,3.0,5,1
12,3.0,4,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,3.0,7,1
12,2.0,7,1
12,3.0,1,1
12,1.0,1,1
12,1.0,1,1
12,2.0,1,1
12,2.0,1,1
12,1.0,1,1
12,1.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,1.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,1.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,3.0,1,1
12,2.0,1,1
12,2.0,1,1
12,3.0,1,1
1,3.0,1,1
12,3.0,2,1
12,3.0,2,1
12,2.0,1,1
12,4.0,3,1
12,2.0,3,1
12,2.0,3,1
12,3.0,1,1
12,2.0,4,1
12,3.0,3,1
12,3.0,2,1
12,2.0,10,1
12,3.0,1,1
12,3.0,3,1
12,2.0,1,1
12,1.0,2,1
12,3.0,3,1
12,3.0,5,1
12,2.0,1,1
12,2.0,3,1
12,3.0,3,1
12,2.0,7,1
12,2.0,7,1
12,2.0,1,1
12,3.0,7,1
12,1.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,1,1
12,2.0,3,1
12,2.0,1,1
12,1.0,1,1
12,2.0,1,1
12,2.0,3,1
12,2.0,4,1
12,3.0,3,1
12,2.0,3,1
12,3.0,1,1
12,4.0,1,1
12,2.0,3,1
12,2.0,3,1
12,2.0,4,1
1,2.0,1,1
12,2.0,2,1
1,1.0,1,1
12,2.0,1,1
12,2.0,4,1
12,3.0,4,1
12,1.0,5,1
12,2.0,5,1
12,2.0,6,1
12,4.0,3,1
12,2.0,5,1
12,2.0,5,1
12,2.0,5,1
12,2.0,1,1
12,2.0,3,1
12,3.0,4,1
12,2.0,4,1
12,2.0,4,1
12,2.0,2,1
12,2.0,1,1
12,2.0,1,1
12,2.0,3,1
12,4.0,1,1
12,3.0,5,1
12,2.0,5,1
12,2.0,3,1
12,3.0,5,1
12,2.0,4,1
12,3.0,3,1
12,2.0,1,1
12,2.0,5,1
12,2.0,5,1
12,2.0,3,1
12,2.0,5,1
12,2.0,5,1
12,2.0,5,1
12,2.0,9,1
12,2.0,5,1
12,1.0,5,1
12,2.0,5,1
12,4.0,1,1
12,3.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,2,1
12,2.0,5,1
12,2.0,5,1
12,2.0,2,1
12,2.0,1,1
12,3.0,1,1
12,2.0,4,1
12,2.0,4,1
12,1.0,5,1
12,2.0,6,1
12,2.0,2,1
12,2.0,2,1
12,4.0,1,1
12,2.0,4,1
12,2.0,3,1
12,3.0,4,1
12,3.0,3,1
12,4.0,3,1
12,3.0,4,1
12,3.0,3,1
12,3.0,3,1
12,2.0,3,1
12,2.0,7,1
12,2.0,3,1
12,2.0,4,1
12,3.0,3,1
12,2.0,5,1
12,2.0,4,1
12,2.0,3,1
12,3.0,3,1
12,2.0,4,1
12,3.0,3,1
12,3.0,4,1
12,3.0,2,1
12,2.0,3,1
12,3.0,4,1
12,3.0,4,1
12,2.0,5,1
12,2.0,4,1
12,3.0,3,1
12,2.0,2,1
12,2.0,1,1
12,2.0,3,1
12,2.0,7,1
12,1.0,7,1
12,4.0,4,1
12,2.0,3,1
12,2.0,2,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,4.0,1,1
12,2.0,4,1
12,3.0,4,1
1,3.0,3,1
12,3.0,7,1
12,2.0,3,1
12,2.0,3,1
12,2.0,1,1
12,2.0,4,1
12,3.0,2,1
12,2.0,2,1
12,3.0,3,1
12,2.0,5,1
12,1.0,4,1
12,2.0,2,1
12,2.0,5,1
12,4.0,1,1
12,2.0,1,1
12,2.0,5,1
12,3.0,3,1
12,3.0,3,1
12,4.0,1,1
12,3.0,3,1
12,2.0,3,1
12,2.0,3,1
12,2.0,1,1
12,3.0,1,1
12,2.0,2,1
12,2.0,4,1
12,2.0,2,1
12,1.0,1,1
12,2.0,2,1
12,2.0,1,1
12,3.0,2,1
10,2.0,1,1
12,3.0,2,1
12,3.0,1,1
12,2.0,2,1
12,2.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,5,1
12,2.0,4,1
12,3.0,2,1
12,2.0,2,1
12,2.0,3,1
12,1.0,2,1
12,2.0,4,1
12,2.0,4,1
12,4.0,3,1
12,2.0,5,1
12,3.0,2,1
12,2.0,2,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,1.0,4,1
12,2.0,4,1
12,2.0,1,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,2.0,2,1
12,3.0,2,1
12,2.0,5,1
12,2.0,3,1
12,2.0,6,1
12,2.0,3,1
12,1.0,4,1
12,2.0,4,1
12,2.0,4,1
12,4.0,2,1
12,2.0,4,1
12,2.0,4,1
12,2.0,1,1
12,2.0,2,1
12,2.0,2,1
12,2.0,3,1
12,2.0,5,1
12,2.0,4,1
12,2.0,5,1
12,2.0,2,1
12,2.0,3,1
12,2.0,4,1
12,2.0,1,1
12,3.0,5,1
12,2.0,4,1
12,2.0,5,1
12,2.0,2,1
12,2.0,2,1
12,2.0,3,1
12,2.0,2,1
12,2.0,2,1
12,2.0,4,1
12,4.0,5,1
12,2.0,4,1
12,2.0,2,1
12,2.0,4,1
12,2.0,4,1
12,3.0,2,1
1,2.0,1,1
12,2.0,4,1
12,2.0,5,1
12,1.0,4,1
12,2.0,3,1
12,2.0,4,1
12,2.0,5,1
12,2.0,6,1
12,2.0,6,1
12,2.0,4,1
12,2.0,6,1
12,2.0,4,1
12,2.0,4,1
1,1.0,1,1
1,2.0,1,1
12,2.0,2,1
1,1.0,1,1
12,2.0,2,1
12,2.0,2,1
1,2.0,1,1
1,2.0,1,1
1,3.0,1,1
1,1.0,1,1
1,2.0,1,1
1,2.0,1,1
12,3.0,3,1
12,2.0,6,1
12,2.0,6,1
12,2.0,6,1
1,2.0,1,1
12,2.0,3,1
1,2.0,1,1
1,2.0,1,1
12,2.0,6,1
12,2.0,6,1
12,1.0,6,1
1,2.0,1,1
1,1.0,1,1
12,3.0,6,1
1,2.0,1,1
1,2.0,1,1
12,3.0,6,1
12,2.0,5,1
1,2.0,1,1
1,2.0,1,1
12,2.0,3,1
12,2.0,6,1
12,2.0,3,1
12,2.0,4,1
12,2.0,4,1
12,1.0,6,1
12,2.0,6,1
12,2.0,4,1
1,3.0,1,1
12,2.0,6,1
12,2.0,6,1
12,2.0,6,1
12,2.0,6,1
12,2.0,4,1
12,1.0,4,1
12,3.0,4,1
12,3.0,6,1
12,2.0,5,1
12,2.0,5,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,2.0,4,1
12,2.0,3,1
1,3.0,1,1
1,3.0,1,1
12,2.0,2,1
1,2.0,1,1
12,2.0,3,1
12,2.0,6,1
12,2.0,4,1
12,2.0,2,1
1,4.0,1,1
12,2.0,3,1
12,2.0,3,1
12,2.0,3,1
12,3.0,2,1
12,2.0,3,1
12,2.0,3,1
12,2.0,2,1
12,2.0,3,1
12,4.0,2,1
12,2.0,2,1
12,2.0,4,1
12,2.0,4,1
12,2.0,4,1
12,2.0,3,1
12,2.0,5,1
12,2.0,3,1
12,2.0,6,1
12,2.0,6,1
12,2.0,6,1
12,2.0,3,1
12,2.0,4,1
1,2.0,1,1
12,2.0,4,1
12,2.0,3,1
12,2.0,3,1
12,1.0,2,1
1,2.0,2,1
12,2.0,4,1
12,2.0,3,1
12,2.0,6,1
1,1.0,2,1
1,2.0,2,1
1,2.0,2,1
1,2.0,2,1
12,2.0,7,1
12,3.0,7,1
1,2.0,2,1
1,2.0,2,1
1,2.0,2,1
12,2.0,7,1
12,2.0,7,1
1,2.0,2,1
12,3.0,7,1
12,3.0,7,1
12,2.0,7,1
1,2.0,2,1
1,2.0,2,1
12,2.0,7,1
1,2.0,2,1
1,2.0,2,1
12,2.0,7,1
1,2.0,2,1
1,2.0,1,1
1,2.0,1,1
12,3.0,5,1
12,1.0,5,1
12,2.0,5,1
12,1.0,5,1
1,3.0,1,1
1,2.0,1,1
1,5.0,1,1
1,4.0,1,1
1,4.0,1,1
12,2.0,3,1
12,2.0,5,1
12,2.0,6,1
12,1.0,5,1
12,1.0,5,1
12,1.0,5,1
12,2.0,5,1
12,2.0,5,1
12,1.0,5,1
12,1.0,5,1
12,1.0,5,1
12,1.0,5,1
12,1.0,5,1
12,1.0,5,1
12,1.0,5,1
12,1.0,5,1
12,1.0,5,1
12,2.0,5,1
12,2.0,3,1
12,3.0,7,1
12,2.0,7,1
12,2.0,4,1
1,2.0,1,1
12,3.0,3,1
12,3.0,3,1
12,2.0,3,1
12,2.0,6,1
12,2.0,6,1
12,2.0,4,1
12,2.0,3,1
12,2.0,4,1
12,1.0,5,1
1,2.0,2,1
1,4.0,2,1
1,1.0,2,1
1,1.0,1,1
3,1.0,1,1
12,3.0,7,1
12,2.0,4,1
1,2.0,2,1
1,1.0,1,1
1,1.0,2,1
1,3.0,3,1
1,3.0,3,1
12,3.0,8,1
1,2.0,2,1
1,2.0,2,1
1,2.0,1,1
1,2.0,3,1
1,2.0,2,1
12,2.0,7,1
12,2.0,5,1
1,2.0,3,1
1,3.0,3,1
12,2.0,5,1
12,2.0,4,1
12,2.0,7,1
12,3.0,7,1
1,1.0,1,1
1,1.0,1,1
4,1.0,1,1
1,2.0,2,1
12,3.0,7,1
1,2.0,1,1
12,2.0,7,1
12,2.0,7,1
12,3.0,4,1
1,2.0,2,1
1,2.0,1,1
1,2.0,2,1
1,2.0,1,1
1,2.0,2,1
12,3.0,5,1
12,2.0,7,1
1,2.0,3,1
1,3.0,4,1
1,3.0,3,1
1,2.0,3,1
1,2.0,1,1
1,2.0,3,1
1,1.0,1,1
1,2.0,2,1
1,2.0,3,1
1,2.0,3,1
1,2.0,2,1
1,2.0,4,1
1,1.0,2,1
1,2.0,2,1
1,1.0,3,1
1,1.0,2,1
1,2.0,2,1
1,1.0,1,1
1,2.0,3,1
1,4.0,2,1
1,2.0,3,1
1,2.0,2,1
1,2.0,4,1
1,2.0,4,1
1,1.0,1,1
1,4.0,2,1
12,2.0,5,1
1,1.0,2,1
1,2.0,1,1
1,2.0,4,1
1,2.0,2,1
1,2.0,4,1
12,2.0,6,1
12,2.0,6,1
1,2.0,4,1
1,2.0,4,1
12,2.0,6,1
1,3.0,2,1
1,1.0,1,1
1,2.0,2,1
12,2.0,5,1
1,2.0,1,1
1,2.0,1,1
1,1.0,3,1
1,2.0,3,1
1,2.0,4,1
1,3.0,4,1
1,2.0,3,1
1,2.0,4,1
1,2.0,4,1
1,2.0,4,1
1,3.0,4,1
